ARR_DELAY,DAY_OF_WEEK,DEP_DELAY,DISTANCE
62,7,21,773
84,3,84,773
-18,7,-7,774
-8,2,-7,774
79,1,82,774
97,4,100,774
138,2,154,774
-17,4,-6,775
-16,5,-8,775
-16,6,-3,775
-14,4,2,775
-11,1,-6,775
-2,5,-5,775
-2,4,-3,775
-1,2,28,775
1,3,-6,775
2,5,20,775
4,3,0,775
6,4,1,775
12,5,13,775
24,2,15,775
36,1,44,775
37,2,28,775
-26,3,0,776
-19,2,0,776
-16,7,-5,776
-13,5,-8,776
-11,4,-2,776
-11,1,7,776
-10,2,-3,776
23,4,49,776
27,7,14,776
61,4,70,776
-9,2,11,777
-7,6,1,777
-3,5,3,777
6,2,5,777
9,2,14,777
21,5,38,777
58,3,68,777
-16,2,-2,780
-15,4,-8,780
-6,3,-4,780
-2,4,-2,780
-2,3,0,780
-2,1,6,780
0,1,-3,780
8,5,-2,780
9,1,5,780
20,7,11,780
29,3,25,780
32,5,29,780
36,1,26,780
103,6,41,780
-39,1,-13,781
-17,6,-5,781
-17,4,-2,781
-11,7,0,781
-10,6,-4,781
-9,5,-1,781
-9,2,2,781
-7,3,-7,781
28,7,39,781
-30,6,-2,782
-22,5,-4,782
-18,3,-8,782
-15,4,-4,782
-20,5,6,783
-11,3,-5,783
-7,6,-7,783
-5,4,-1,783
-5,1,9,783
0,6,-3,783
4,2,11,783
14,5,24,783
33,4,47,783
115,2,44,783
-17,5,-1,784
-15,5,-7,784
-3,5,13,784
0,4,-4,784
-41,6,-2,785
-40,1,-4,785
-33,5,-4,785
-31,3,-3,785
6,6,0,785
9,6,5,785
16,4,6,785
43,5,57,785
44,5,47,785
-25,3,-1,786
-16,3,-3,786
-13,1,1,786
-4,1,2,786
22,3,21,786
40,5,-2,786
-32,7,-6,787
-15,6,-7,787
-13,3,4,787
-12,1,-6,787
-10,2,-5,787
-9,1,-6,787
-9,3,7,787
-8,4,5,787
-8,3,9,787
-7,5,-5,787
-6,3,-4,787
-6,7,9,787
-5,2,-5,787
-1,1,4,787
0,5,14,787
1,1,-1,787
2,4,13,787
3,1,0,787
3,1,1,787
3,6,2,787
4,4,4,787
7,1,2,787
9,4,-8,787
9,7,29,787
10,7,-2,787
10,3,12,787
11,5,12,787
11,6,38,787
12,4,23,787
17,2,19,787
20,4,2,787
23,4,29,787
27,7,17,787
28,2,-6,787
32,3,46,787
-14,2,-6,788
-13,7,-6,788
-2,6,-3,788
6,3,-1,788
-21,2,-3,789
1,7,-8,789
4,1,0,789
186,3,196,791
-11,1,-7,792
4,3,-5,792
6,3,-6,792
14,7,-3,792
73,4,77,792
-29,7,-1,793
-28,3,-1,793
-22,2,-6,793
-20,2,-2,793
-19,6,-1,793
-12,3,-3,793
-11,1,5,793
-10,5,-1,793
-8,1,-6,793
-7,4,-1,793
5,1,13,793
13,4,0,793
13,2,11,793
20,1,10,793
32,5,36,793
-25,6,-5,794
-23,3,-2,794
-23,7,-2,794
-20,3,-8,794
-19,5,-2,794
-9,5,-4,794
-7,6,5,794
-1,2,1,794
2,1,5,794
4,6,0,794
7,3,3,794
8,2,0,794
11,6,25,794
15,4,20,794
18,3,6,794
22,5,12,794
26,2,47,794
37,6,38,794
57,1,51,794
67,4,47,794
93,4,93,794
140,4,75,794
-16,6,-6,795
-12,1,-6,795
-4,5,-2,795
5,2,-1,795
6,1,6,795
-14,1,-1,801
7,5,26,801
11,3,36,801
40,1,57,801
-34,1,-2,802
-29,6,-2,802
-27,5,-4,802
-27,4,-2,802
-23,4,-2,802
-22,5,-4,802
-21,2,-7,802
-21,4,9,802
-20,2,-5,802
-20,2,-3,802
-19,1,0,802
-18,2,-7,802
-17,5,-6,802
-16,6,-2,802
-14,7,3,802
-13,3,-9,802
-12,4,9,802
-11,6,16,802
-10,2,-4,802
-9,5,-7,802
-9,7,-4,802
-9,1,-2,802
-8,1,-6,802
-8,4,0,802
-8,1,3,802
-8,5,13,802
-7,2,-8,802
-7,2,-2,802
-7,4,1,802
-6,5,-1,802
-6,4,4,802
-5,3,16,802
-3,5,-6,802
-3,3,-5,802
-3,3,6,802
-2,5,11,802
-1,5,-3,802
-1,4,-2,802
-1,4,2,802
-1,2,8,802
-1,5,14,802
-1,5,22,802
0,5,-5,802
0,1,7,802
3,1,-7,802
3,3,-4,802
4,3,-2,802
4,3,-1,802
5,2,-4,802
5,2,15,802
5,6,31,802
6,7,-1,802
7,2,-3,802
8,5,-1,802
8,1,6,802
9,1,-5,802
9,4,20,802
12,4,-5,802
12,1,18,802
13,2,2,802
15,4,3,802
21,4,5,802
24,3,15,802
25,3,19,802
28,5,34,802
31,7,3,802
37,3,34,802
38,7,55,802
39,3,39,802
41,5,49,802
50,4,-6,802
59,1,58,802
59,4,65,802
67,5,76,802
70,3,64,802
71,1,77,802
72,1,34,802
83,2,92,802
128,1,122,802
381,5,328,802
-13,4,-1,803
0,5,-1,803
29,5,30,803
81,4,67,803
-12,3,-1,804
-8,7,-1,804
-8,3,0,804
-5,1,-5,804
-5,2,-1,804
-5,6,3,804
-4,6,26,804
-1,3,5,804
0,6,6,804
6,7,8,804
7,5,11,804
8,2,0,804
9,5,15,804
37,5,46,804
49,1,33,804
-12,6,2,806
-5,3,-1,806
-4,1,-5,806
86,7,89,806
35,2,20,807
-38,4,-5,808
-26,5,-6,808
-22,2,-8,808
-22,7,-5,808
-20,3,-6,808
-17,1,-6,808
-7,7,-5,808
-2,2,-6,808
3,1,6,808
12,3,-5,808
16,1,-5,808
58,5,65,808
-24,3,-7,809
-16,5,-10,809
-5,6,0,809
259,7,228,809
-15,1,-5,811
-13,1,3,811
-11,6,-5,811
-9,2,-2,811
-8,2,16,811
-6,4,7,811
-4,5,13,811
3,6,0,811
4,7,9,811
7,2,11,811
10,3,-1,811
11,2,25,811
12,3,-2,811
12,6,20,811
40,5,60,811
-20,2,-7,812
-20,3,-3,812
-19,6,9,812
2,1,27,812
3,1,-3,812
9,7,20,812
10,2,13,812
11,6,6,812
12,1,-1,812
15,7,7,812
49,7,47,812
73,5,-8,812
-27,7,-4,813
-24,7,-4,813
-23,5,-5,813
-21,5,-3,813
-15,2,2,813
-14,2,-4,813
-10,5,-8,813
-9,1,1,813
-8,6,-2,813
-7,1,-1,813
-6,1,5,813
-6,3,7,813
-1,2,-1,813
-1,5,7,813
-1,7,10,813
-1,7,29,813
7,1,-3,813
11,5,6,813
11,3,14,813
12,4,27,813
22,4,34,813
27,5,42,813
28,4,26,813
36,7,34,813
46,4,52,813
60,6,75,813
66,7,78,813
210,4,198,813
-32,7,-8,814
-32,2,-3,814
-28,4,-2,814
-25,6,-13,814
-19,6,-8,814
-16,5,-4,814
-11,1,2,814
-9,5,-7,814
-8,4,-4,814
-8,4,-2,814
-6,2,-1,814
-5,4,8,814
-1,4,-12,814
-1,2,-3,814
-1,6,0,814
0,4,14,814
0,5,27,814
1,3,-9,814
2,7,-3,814
3,3,-1,814
5,4,-2,814
6,1,-2,814
7,2,19,814
8,4,0,814
9,2,-7,814
13,6,35,814
23,3,3,814
35,3,26,814
45,1,44,814
87,4,84,814
-11,7,-2,816
-11,4,0,816
-1,4,11,816
310,7,304,816
-16,6,-5,817
-15,7,-12,817
-15,6,-9,817
-13,5,-7,817
-11,1,-10,817
-8,4,-10,817
-8,4,-7,817
-8,7,-5,817
-8,4,-3,817
-7,4,-1,817
-4,3,-5,817
-4,6,-2,817
-2,2,-5,817
-1,5,0,817
-1,3,2,817
2,3,-10,817
3,6,-10,817
8,1,16,817
18,5,17,817
23,4,12,817
34,7,48,817
93,3,89,817
127,5,124,817
-26,5,-12,818
32,1,34,818
85,6,58,818
-17,6,-7,819
-8,5,-5,819
-8,5,20,819
-5,5,-3,819
2,2,-2,819
3,3,23,819
6,3,-1,819
8,2,-4,819
39,5,55,819
57,1,74,819
72,2,74,819
74,7,86,819
-15,1,-2,820
-12,1,-5,820
-11,6,-1,820
-8,5,-4,820
31,2,34,820
76,3,72,820
-28,6,-4,821
-22,7,-5,821
-21,7,-2,821
-14,4,-4,821
-14,7,-1,821
-11,2,-4,821
-7,5,4,821
-6,3,-1,821
-5,4,13,821
-4,1,0,821
-3,2,-3,821
-3,5,-2,821
-1,1,15,821
2,4,3,821
6,5,0,821
7,1,-7,821
8,3,0,821
13,3,16,821
18,3,24,821
31,3,32,821
40,4,48,821
115,7,114,821
126,2,135,821
-12,5,-7,822
-7,5,-4,822
-7,2,-3,822
-2,3,-3,822
0,1,10,822
1,4,8,822
16,4,14,822
41,6,42,822
19,2,0,824
22,5,15,824
-16,7,0,825
-9,2,-1,825
-8,1,-4,825
-2,5,-7,825
2,6,2,825
7,7,0,825
18,6,1,825
-18,5,-10,826
-12,6,-1,826
-9,3,-10,826
-7,3,-10,826
-3,4,-5,826
-3,4,-4,826
7,1,-5,826
14,5,0,826
97,7,94,826
-19,7,0,828
7,5,-3,828
8,4,9,828
31,6,-4,828
96,7,97,828
167,2,154,828
-24,7,-3,829
-20,7,-6,829
-19,1,-3,829
-16,4,-7,829
-13,3,-3,829
-8,7,-3,829
-8,1,2,829
-6,4,-3,829
-6,3,5,829
-5,6,4,829
-3,7,-1,829
5,7,-2,829
7,6,4,829
18,3,20,829
23,6,30,829
150,5,168,829
-25,5,-9,833
-19,7,-7,833
-16,2,-7,833
-15,5,-7,833
-12,6,-7,833
-11,4,-4,833
-5,7,1,833
2,5,15,833
11,6,-2,833
13,3,21,833
31,1,39,833
44,7,34,833
66,6,23,833
-47,5,-5,834
-36,7,2,834
-20,4,-5,834
-20,1,-2,834
-18,1,-5,834
-17,6,-6,834
-12,5,-5,834
-11,2,5,834
-10,3,-4,834
-10,1,-3,834
-10,3,-1,834
-9,3,2,834
-9,5,12,834
-7,2,-3,834
-4,3,-5,834
1,7,-2,834
2,4,-5,834
5,7,-9,834
5,7,2,834
5,2,9,834
7,2,-5,834
8,6,16,834
9,7,11,834
10,4,-5,834
10,4,11,834
11,4,-1,834
13,6,12,834
14,7,3,834
14,7,27,834
24,4,40,834
144,2,126,834
-9,6,-4,835
-4,4,-5,835
-2,5,-6,835
36,1,36,835
196,4,202,835
-39,7,-10,836
-29,2,-10,836
-22,3,-4,836
-13,2,-4,836
-13,3,5,836
-11,4,-5,836
-10,2,2,836
5,2,15,836
12,6,14,836
76,3,85,836
-25,7,-3,837
-19,2,-5,837
-13,3,-3,837
-11,6,-4,837
-6,3,-9,837
-5,7,-10,837
-5,1,-1,837
-5,4,-1,837
-3,3,-9,837
-3,3,-7,837
-1,1,-4,837
1,5,2,837
2,6,10,837
10,5,19,837
23,3,10,837
43,4,-5,837
76,1,75,837
-17,6,-4,838
-13,5,-5,838
-13,5,-1,838
-11,5,-9,838
-10,5,-6,838
-6,2,-5,838
-5,1,-5,838
-10,3,-5,840
49,4,61,841
-31,4,-5,842
-30,1,-6,842
-29,5,-1,842
-22,1,7,842
-21,6,-2,842
-19,4,0,842
-14,2,6,842
-13,1,7,842
-12,7,-4,842
-11,1,-2,842
-11,3,5,842
-10,6,-3,842
-7,3,2,842
-5,2,2,842
-2,3,5,842
-2,6,11,842
-1,2,-10,842
-1,5,-5,842
-1,2,-4,842
11,6,18,842
23,6,16,842
39,5,52,842
46,6,12,842
-25,2,-3,843
-12,6,1,843
-3,3,3,843
1,5,-1,843
4,3,4,843
18,4,24,843
21,7,31,843
25,3,-1,843
-25,7,-7,844
-18,2,-3,844
-13,4,-5,844
-12,7,-5,844
0,3,-12,844
4,4,-4,844
6,3,-5,844
20,1,33,844
23,7,-1,844
25,3,10,844
25,4,23,844
35,1,17,844
37,2,31,844
76,4,62,844
-5,1,0,845
-5,3,0,845
16,1,22,845
18,4,25,845
28,3,6,845
42,5,31,845
85,3,92,845
94,6,102,845
145,7,177,845
-28,7,-6,846
-26,6,-13,846
-26,5,-5,846
-23,4,-11,846
-23,4,-3,846
-23,4,-2,846
-18,7,-5,846
-17,3,-12,846
-17,4,-11,846
-17,2,-9,846
-15,5,-13,846
-15,2,-7,846
-15,1,-1,846
-12,6,-7,846
-11,5,-3,846
-11,3,-1,846
-10,1,-2,846
-9,1,6,846
-8,3,-8,846
-6,4,-1,846
-5,2,-4,846
-4,5,-7,846
-3,2,-3,846
-3,4,8,846
-1,3,2,846
1,5,-1,846
2,7,-8,846
7,7,-3,846
7,1,0,846
7,2,10,846
8,5,0,846
20,3,17,846
29,2,0,846
51,1,62,846
52,5,53,846
53,4,44,846
54,6,62,846
62,4,59,846
220,4,180,846
-13,4,-11,848
-32,7,-3,849
-24,5,-4,849
-18,2,-1,849
-9,3,-6,849
-9,4,-3,849
-8,7,-2,849
-5,5,-5,849
-3,1,11,849
0,3,4,849
4,2,-8,849
20,3,24,849
48,2,46,849
49,6,53,849
53,5,61,849
-23,5,-3,850
-20,5,-3,850
-13,6,0,850
-10,2,-1,850
-10,3,3,850
-7,5,4,850
-6,6,-2,850
-6,5,3,850
8,4,-1,850
9,3,15,850
57,1,31,850
-10,6,-10,851
-4,2,-12,851
-2,3,-6,851
0,1,-3,851
-35,7,-16,852
-28,2,-8,852
-26,5,-11,852
-23,2,-5,852
-21,5,-9,852
-21,3,-8,852
-21,3,0,852
-18,4,-14,852
-16,7,-3,852
-15,7,-4,852
-13,3,-9,852
-10,3,2,852
-9,5,4,852
-7,7,-5,852
-6,5,0,852
-2,6,-5,852
-2,3,-4,852
4,1,-2,852
4,2,2,852
5,6,-1,852
7,2,-2,852
7,3,-2,852
8,5,29,852
9,4,3,852
12,3,-3,852
15,2,-4,852
16,3,-3,852
22,4,31,852
24,3,18,852
26,3,34,852
30,7,27,852
33,1,-3,852
40,2,-1,852
40,2,43,852
42,4,-2,852
50,2,6,852
50,3,77,852
83,3,90,852
231,1,243,852
-36,3,-9,853
-29,1,-2,853
-28,3,-9,853
-28,5,-2,853
-26,2,-3,853
-23,6,-7,853
-23,7,-3,853
-21,5,-10,853
-20,3,-4,853
-20,2,5,853
-19,3,-9,853
-19,5,-3,853
-18,5,-3,853
-15,4,3,853
-15,5,8,853
-14,2,-16,853
-13,6,-2,853
-12,2,0,853
-12,6,5,853
-12,1,6,853
-9,5,15,853
-6,4,-12,853
-6,2,-9,853
-5,4,-2,853
-4,5,12,853
-3,5,-5,853
-2,2,-6,853
-2,7,1,853
2,1,21,853
4,3,-1,853
4,7,12,853
5,1,-4,853
12,3,-4,853
15,3,13,853
16,2,-3,853
25,4,19,853
30,1,51,853
40,3,45,853
47,1,41,853
111,2,134,853
-23,5,-1,854
-16,1,-2,854
-16,7,-1,854
-16,3,4,854
-15,2,-3,854
-14,6,-8,854
-14,2,0,854
-12,2,0,854
-11,4,0,854
-9,5,1,854
-8,7,-1,854
-7,4,-5,854
-6,2,0,854
-6,6,3,854
-4,4,-3,854
-3,6,2,854
-2,5,-8,854
-2,7,1,854
0,4,-2,854
9,5,15,854
9,6,25,854
35,1,34,854
-25,7,-6,857
-18,7,-3,857
-13,2,-8,857
-12,7,1,857
-10,5,-2,857
-9,7,-10,857
-4,3,3,857
16,7,-5,857
43,4,-7,857
71,7,75,857
72,4,56,857
-38,2,0,859
-32,2,-5,859
-23,6,-5,859
-19,6,-7,859
-18,7,-8,859
-17,5,0,859
-16,3,-8,859
-16,2,-2,859
-13,6,-5,859
-12,4,-3,859
-12,2,-1,859
-12,4,-1,859
-12,5,-1,859
-12,5,0,859
-8,6,10,859
-6,1,-5,859
-6,4,1,859
-6,4,6,859
-5,2,-1,859
-5,7,-1,859
-4,7,-8,859
-4,1,0,859
-3,1,-3,859
0,1,0,859
1,5,-5,859
1,2,-1,859
2,3,0,859
6,2,-3,859
9,2,8,859
11,1,-4,859
12,2,33,859
15,7,30,859
25,3,15,859
38,2,21,859
120,4,5,859
234,4,224,859
-11,3,-4,860
-25,2,-4,861
-24,2,-4,861
-21,3,-12,861
-21,2,0,861
-20,6,-6,861
-20,4,-1,861
-19,7,-7,861
-18,2,-1,861
-17,4,-3,861
-15,7,-1,861
-13,3,-2,861
-12,1,2,861
-10,1,-1,861
-10,3,15,861
-8,1,-4,861
-8,5,-3,861
-8,6,12,861
-7,4,-6,861
-6,7,-1,861
-5,7,-3,861
-5,5,8,861
-5,2,14,861
-4,6,5,861
-3,6,-6,861
-3,4,-4,861
-2,1,-4,861
-2,3,-3,861
0,2,2,861
1,3,-3,861
1,2,14,861
2,6,3,861
3,6,0,861
3,5,21,861
4,4,0,861
5,4,1,861
5,1,3,861
5,4,16,861
6,2,2,861
6,2,11,861
7,4,-1,861
8,1,-2,861
8,4,30,861
11,4,4,861
11,2,8,861
13,3,24,861
14,3,35,861
15,2,9,861
15,4,19,861
16,5,16,861
17,3,-4,861
20,1,37,861
26,1,30,861
30,7,9,861
35,5,40,861
39,6,41,861
55,4,86,861
61,6,22,861
62,2,-3,861
89,1,105,861
93,6,38,861
-27,3,-9,862
-24,6,-2,862
-23,5,-10,862
-23,2,-5,862
-23,1,-1,862
-20,2,6,862
-19,5,-3,862
-18,5,-5,862
-18,3,-4,862
-18,6,-3,862
-18,2,-1,862
-17,3,-5,862
-17,6,1,862
-16,6,0,862
-15,5,13,862
-14,5,-2,862
-14,7,-1,862
-12,5,-2,862
-11,3,-12,862
-11,6,2,862
-10,5,-6,862
-9,1,11,862
-8,5,-2,862
-8,5,0,862
-8,1,5,862
-7,4,-6,862
-7,2,-2,862
-7,6,1,862
-6,5,-4,862
-6,2,-2,862
-6,3,3,862
-6,4,3,862
-6,4,9,862
-4,4,-6,862
-4,3,5,862
-3,1,-5,862
-3,4,16,862
-2,5,-5,862
-2,2,0,862
-1,3,-6,862
-1,3,0,862
-1,6,6,862
2,2,-7,862
2,4,-2,862
2,6,-1,862
5,1,2,862
6,1,-3,862
7,2,1,862
7,3,3,862
8,1,2,862
8,5,2,862
8,3,12,862
9,2,43,862
10,2,9,862
10,4,38,862
12,7,8,862
12,1,10,862
12,3,17,862
13,1,10,862
13,1,13,862
13,5,31,862
15,6,12,862
15,4,13,862
20,7,25,862
23,5,36,862
25,3,28,862
27,6,26,862
29,2,38,862
31,2,48,862
38,7,38,862
41,1,30,862
41,1,64,862
42,6,22,862
47,1,58,862
53,7,37,862
55,3,38,862
57,7,54,862
58,4,45,862
67,4,74,862
93,4,93,862
-16,5,-3,864
-13,7,-5,866
-12,6,-9,866
-12,7,-8,866
-8,4,-5,866
-6,1,-2,866
-4,5,-4,866
-2,6,-8,866
2,2,-3,866
17,6,-4,866
18,3,0,866
27,3,-5,866
-27,5,-11,867
-21,2,-2,867
-20,6,-6,867
-20,2,-5,867
-19,4,-7,867
-19,7,-7,867
-18,2,-4,867
-16,7,-10,867
-16,5,-9,867
-16,4,-2,867
-14,2,-8,867
-14,3,-4,867
-13,5,-4,867
-13,6,-3,867
-12,3,-7,867
-12,2,-4,867
-11,3,-2,867
-10,1,-6,867
-10,6,-4,867
-10,2,0,867
-10,5,3,867
-9,3,-7,867
-8,3,-14,867
-8,4,-5,867
-8,5,-3,867
-8,4,-1,867
-7,2,1,867
-7,1,3,867
-6,2,-3,867
-6,7,-1,867
-6,5,4,867
-5,3,-4,867
-5,1,-3,867
-5,6,-2,867
-4,3,13,867
-3,7,-4,867
-3,7,-4,867
-3,3,-1,867
-1,5,-11,867
-1,4,-10,867
-1,5,0,867
0,4,10,867
1,4,-6,867
1,5,-6,867
1,6,-1,867
1,6,8,867
2,5,3,867
4,4,1,867
5,5,-7,867
8,3,16,867
9,4,7,867
10,3,11,867
12,4,13,867
13,2,8,867
20,3,30,867
21,4,37,867
23,2,29,867
24,4,-4,867
25,3,18,867
26,2,-2,867
29,2,20,867
33,1,23,867
34,6,54,867
35,1,39,867
47,5,72,867
51,6,46,867
64,4,56,867
69,4,87,867
79,5,66,867
81,1,98,867
88,6,21,867
113,6,111,867
116,4,85,867
160,4,161,867
250,4,240,867
-29,6,-7,868
-17,5,-6,868
-16,2,-3,868
-13,5,-8,868
-13,2,-1,868
-12,7,-3,868
-11,7,-5,868
-11,4,-4,868
-10,1,-8,868
-8,1,-1,868
-7,6,-1,868
-6,5,-6,868
-2,4,-1,868
4,7,-3,868
4,2,5,868
4,5,18,868
5,4,-1,868
9,1,0,868
13,4,-7,868
13,5,28,868
14,7,21,868
20,7,-2,868
20,5,27,868
21,1,21,868
21,1,26,868
30,7,43,868
112,7,96,868
262,7,239,868
-7,3,12,869
-2,2,0,869
-1,5,2,869
10,7,27,869
27,1,27,869
60,1,67,869
-30,6,-3,871
-28,6,1,871
-11,3,0,871
-9,6,-4,871
-6,3,-2,871
-1,5,-4,871
1,5,-5,871
3,5,3,871
6,7,5,871
8,5,13,871
13,5,21,871
19,4,0,871
23,2,-4,871
40,5,-7,871
-40,2,-6,872
-30,4,-9,872
-28,7,-11,872
-24,6,-10,872
-21,7,-1,872
-20,2,-2,872
-17,2,-7,872
-17,5,-7,872
-16,1,-4,872
-15,7,0,872
-13,2,-6,872
-12,2,-10,872
-12,2,-9,872
-12,5,-5,872
-10,2,7,872
-9,4,-1,872
-8,5,7,872
-7,4,5,872
-5,2,-2,872
-4,2,-4,872
-1,3,4,872
0,5,-6,872
0,1,0,872
0,5,5,872
2,1,20,872
7,1,-4,872
7,1,13,872
8,5,14,872
9,7,3,872
10,1,31,872
14,1,-1,872
29,7,33,872
46,3,11,872
84,1,0,872
277,1,257,872
-38,1,-6,873
-20,3,-7,873
-19,4,-11,873
-19,7,-5,873
-8,4,-4,873
-4,4,-2,873
-1,1,-2,873
3,1,31,873
3,5,33,873
8,4,0,873
9,4,0,873
25,1,22,873
39,2,10,873
-24,6,0,874
-20,7,-10,874
-17,7,-6,874
-17,4,8,874
-16,7,-5,874
-16,3,-4,874
-14,7,-3,874
-14,1,0,874
-12,1,-7,874
-12,3,-5,874
-12,5,9,874
-11,2,-5,874
-6,1,-5,874
-6,3,1,874
-6,5,8,874
-5,1,-2,874
-5,4,-2,874
-5,6,4,874
-4,1,-3,874
-4,4,0,874
-3,6,-5,874
-3,2,0,874
-2,2,-2,874
-2,4,2,874
1,5,18,874
12,4,4,874
12,5,9,874
13,3,24,874
33,4,32,874
86,2,94,874
-11,5,0,878
-10,2,-3,878
-8,2,-2,878
12,1,10,878
16,2,-1,878
-22,6,-1,879
-19,6,-1,879
-11,2,-5,879
-10,3,-3,879
-8,7,2,879
-6,5,-8,879
-3,7,-4,879
7,7,5,879
12,5,23,879
21,5,-3,879
74,1,75,879
-5,2,-5,882
-4,1,0,882
0,5,-1,882
3,2,1,882
17,3,7,882
41,3,56,882
85,4,81,882
-24,1,-1,883
-23,7,-3,883
-22,6,-4,883
-19,6,0,883
-16,7,-4,883
-16,2,-3,883
-13,7,-4,883
-13,7,0,883
-13,5,2,883
-13,6,3,883
-9,2,-1,883
-9,4,-1,883
-6,4,1,883
-4,6,-9,883
-4,5,8,883
0,5,1,883
1,2,0,883
1,5,7,883
2,2,21,883
6,3,2,883
7,4,10,883
8,5,9,883
16,4,8,883
19,3,24,883
28,3,43,883
51,7,58,883
207,6,169,883
-28,2,-6,888
-28,2,-1,888
-19,3,-7,888
-19,6,2,888
-17,5,-6,888
-17,1,-4,888
-17,7,-2,888
-15,7,-2,888
-13,2,-6,888
-13,5,0,888
-12,7,-6,888
-12,5,2,888
-10,3,1,888
-9,3,-3,888
-8,3,-3,888
-8,4,-3,888
-7,6,-1,888
-7,2,16,888
-6,5,-3,888
-5,5,1,888
-3,2,-4,888
-2,4,3,888
-1,5,-4,888
-1,4,-1,888
0,6,8,888
1,2,-5,888
1,7,-5,888
1,2,-1,888
2,5,15,888
3,3,-12,888
3,1,-4,888
4,7,3,888
4,5,4,888
5,3,26,888
6,4,-3,888
6,7,4,888
6,3,13,888
8,3,-2,888
8,5,-2,888
9,6,12,888
9,3,20,888
10,5,11,888
12,6,-4,888
12,1,3,888
13,6,8,888
14,7,33,888
18,6,27,888
20,4,0,888
21,3,24,888
22,1,-1,888
24,3,2,888
25,2,36,888
28,6,27,888
28,3,32,888
29,6,0,888
30,3,38,888
33,5,48,888
35,5,55,888
44,3,26,888
57,2,5,888
57,3,43,888
62,2,67,888
64,5,53,888
69,7,65,888
72,6,43,888
87,2,69,888
92,5,84,888
101,7,90,888
143,5,141,888
181,4,119,888
-9,1,-3,889
-3,1,-4,891
53,6,62,891
-16,6,-17,892
-14,3,-8,892
-14,3,-1,892
-11,1,-4,892
-5,1,2,892
-2,3,-3,892
-1,3,-7,892
2,3,9,892
11,7,1,892
-19,1,7,894
-15,6,1,894
-29,2,-5,895
-24,5,-5,895
-20,2,4,895
-19,2,4,895
-19,5,4,895
-17,2,-3,895
-15,4,-2,895
-13,7,-1,895
-11,1,0,895
-11,5,6,895
-10,1,-11,895
-8,3,-2,895
-6,4,-1,895
-6,5,-1,895
-6,2,6,895
-6,4,13,895
-4,1,5,895
-3,4,-8,895
-1,5,-3,895
0,1,-2,895
1,5,10,895
19,4,-6,895
21,4,7,895
24,6,30,895
24,1,40,895
29,2,19,895
29,4,38,895
64,4,49,895
269,6,264,895
-16,5,-2,896
-15,7,-5,896
-15,2,-1,896
-15,6,-1,896
-12,3,-6,896
-11,6,3,896
-7,5,-1,896
-7,3,5,896
-3,1,-9,896
2,5,-9,896
8,4,10,896
8,2,16,896
14,4,14,896
16,6,6,896
16,1,43,896
26,4,11,896
26,6,21,896
58,6,45,896
74,2,94,896
80,1,62,896
146,4,149,896
-25,4,-10,898
-8,2,-8,898
3,6,17,898
-23,7,-3,899
-22,2,-4,899
-21,3,-11,899
-21,6,-8,899
-19,1,-5,899
-14,1,-10,899
-13,2,3,899
-12,1,-12,899
-10,7,1,899
-8,1,-3,899
-4,7,-2,899
-1,2,-4,899
0,4,-4,899
0,3,-2,899
1,1,7,899
4,1,3,899
6,5,24,899
8,5,1,899
10,4,-8,899
15,3,15,899
15,1,36,899
17,7,18,899
29,1,23,899
29,6,34,899
40,3,55,899
60,5,-3,899
61,6,67,899
71,1,11,899
71,4,68,899
78,2,80,899
82,5,98,899
136,7,135,899
201,7,212,899
-9,5,-1,900
7,2,23,900
-19,2,2,901
285,1,278,901
-6,7,8,902
0,7,-8,902
31,3,29,902
-38,6,-4,903
-25,6,-8,903
-25,6,-2,903
-14,3,-4,903
-13,6,-4,903
-12,4,1,903
-11,3,-1,903
-6,2,0,903
0,5,16,903
4,5,4,903
11,7,19,903
21,4,25,903
-36,6,4,907
-29,6,-3,907
-27,7,-4,907
-26,4,-5,907
-22,4,-2,907
-20,2,-2,907
-19,4,-3,907
-19,3,-1,907
-13,2,-4,907
-13,5,0,907
-9,7,-9,907
-8,2,-1,907
-8,4,-1,907
-8,7,0,907
-6,1,-1,907
-4,1,-2,907
-2,7,0,907
-2,1,2,907
-1,1,1,907
4,3,12,907
7,5,12,907
7,4,14,907
12,4,20,907
20,5,8,907
21,5,8,907
29,3,57,907
62,1,76,907
-14,6,-7,908
-14,4,-1,908
-13,3,-7,908
-13,5,0,908
-11,5,5,908
-3,3,-5,908
-20,2,-13,909
-16,6,8,909
-13,2,-2,909
-13,7,-2,909
-9,6,-10,909
-9,3,5,909
-6,6,2,909
-2,7,12,909
3,7,-1,909
6,4,-4,909
6,5,16,909
6,1,23,909
10,4,8,909
18,7,22,909
20,1,15,909
44,2,55,909
74,4,82,909
-23,5,-7,911
-19,6,3,911
-5,3,-1,911
8,4,18,911
9,5,0,911
26,4,7,911
29,4,37,911
31,2,36,911
62,3,53,911
87,1,66,911
200,3,207,911
-34,7,-10,912
-18,3,-8,912
-17,4,-6,912
-16,3,-5,912
-10,5,-4,912
-8,5,1,912
-5,7,-4,912
-1,6,-3,912
0,7,1,912
5,4,-3,912
8,7,1,912
9,1,-1,912
9,7,-1,912
13,1,11,912
15,6,6,912
22,6,42,912
24,5,6,912
150,2,157,912
-16,3,-8,913
-14,2,-7,913
-13,7,-4,913
-12,5,-4,913
